algorithm	0	1	2	3	4	5	minimum_rank_avg	min_node_zscore	avg_recon_dist	seed	noise	sample_size	num_genes	data_file
adage	2.496	1.0	1.03	2.44	1.16	1.16	1.358	-2.1406236655744717	3.3195610450303863	549553	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
pca	1.3359999999999999	1.016	1.05	1.0133333333333334	1.0	1.0	1.0158666666666667	2.063631668854858	2.8367403873901424	549553	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
ica	1.264	1.416	1.2	1.2133333333333334	1.28	1.0	1.2218666666666669	-1.6954024757774415	2.836741683056607	549553	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
nmf	1.0	1.32	1.42	1.5733333333333333	1.5	1.36	1.4346666666666668	0.028581605391813127	2.836885358206497	549553	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
tybalt	3.008	1.504	1.11	1.106666666666667	1.78	1.0	1.3001333333333334	1.3227265812802662	2.8406326014230188	754499	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
adage	2.92	1.376	1.08	2.813333333333333	1.12	1.12	1.501866666666667	-1.0263157366284532	3.6444581888243945	754499	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
pca	1.4240000000000002	1.024	1.08	1.0133333333333334	1.0	1.0	1.0234666666666667	2.006364021841973	2.8367483294211624	754499	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
ica	1.264	1.44	1.2	1.2133333333333334	1.28	1.0	1.2266666666666666	-1.9176658551908907	2.8367416830566072	754499	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
nmf	1.0	1.32	1.42	1.5733333333333333	1.5	1.36	1.4346666666666668	0.027237087161428388	2.8368853254070627	754499	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
tybalt	2.88	1.4880000000000002	1.3	1.0	1.06	1.0	1.1696000000000002	0.9693852000896724	2.8391280831700305	236361	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
adage	2.48	1.0	1.29	2.52	1.58	1.4	1.5580000000000005	0.5718418029174049	3.154657037931317	236361	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
pca	1.304	1.016	1.03	1.0266666666666666	1.0	1.0	1.0145333333333333	1.982503918984266	2.8367520762892253	236361	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
ica	1.264	1.44	1.2	1.2133333333333334	1.28	1.0	1.2266666666666666	1.6783824044649165	2.836741683056604	236361	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
nmf	1.0	1.32	1.42	1.5733333333333333	1.5	1.36	1.4346666666666668	0.027985645732759697	2.8368853334701143	236361	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
tybalt	2.72	1.24	1.0	1.44	1.62	1.0	1.2600000000000002	1.8126491315426392	2.8399737292465876	625718	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
adage	2.52	1.008	1.06	2.4266666666666667	1.04	1.08	1.3229333333333335	1.241976280645127	3.2035030123343065	625718	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
pca	1.328	1.032	1.04	1.0133333333333334	1.0	1.0	1.0170666666666668	1.9380238947379416	2.8367597916100578	625718	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
ica	1.264	1.44	1.2	1.2133333333333334	1.28	1.0	1.2266666666666666	1.858247358518796	2.8367416830566077	625718	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
nmf	1.0	1.32	1.42	1.5733333333333333	1.5	1.36	1.4346666666666668	0.027760389050577927	2.8368853074226403	625718	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
tybalt	2.6719999999999997	1.472	1.28	1.2533333333333334	1.14	1.0	1.2290666666666663	0.7126014205954421	2.8394855433067145	578443	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
adage	2.504	1.0	1.0	2.52	1.08	1.04	1.3279999999999998	-0.2424677238454962	3.089290942273238	578443	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
pca	1.344	1.008	1.01	1.0133333333333334	1.0	1.0	1.0062666666666666	2.0600386865813882	2.8367394358625813	578443	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
ica	1.256	1.416	1.2	1.2133333333333334	1.28	1.0	1.2218666666666669	-1.736496111263909	2.8367416830566	578443	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
nmf	1.0	1.32	1.42	1.5733333333333333	1.5	1.36	1.4346666666666668	0.028357349569833087	2.8368853620617243	578443	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
tybalt	2.928	1.392	1.27	1.3733333333333333	1.04	1.0	1.2150666666666663	0.5574476012136496	2.839372331450895	93517	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
adage	2.424	1.0	1.59	2.3466666666666667	2.1	1.72	1.7513333333333336	0.5870545905270494	3.366219446434924	93517	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
pca	1.3359999999999999	1.04	1.03	1.0	1.0	1.0	1.014	2.018437992567685	2.8367536156387265	93517	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
ica	1.264	1.44	1.2	1.2133333333333334	1.28	1.0	1.2266666666666666	-1.7224189551420497	2.8367416830566037	93517	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
nmf	1.0	1.32	1.42	1.5733333333333333	1.5	1.36	1.4346666666666668	0.02796698132815661	2.8368853565021763	93517	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
tybalt	2.6	1.504	1.06	1.4666666666666666	1.04	1.0	1.2141333333333333	1.7100834840382066	2.840132329633573	784315	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
adage	2.44	1.0	1.01	2.5866666666666664	1.0	1.04	1.3273333333333333	1.2753627288843226	3.545406294703379	784315	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
pca	1.232	1.016	1.04	1.0266666666666666	1.0	1.0	1.0165333333333333	2.0618713309069814	2.8367391939896662	784315	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
ica	1.264	1.44	1.2	1.2133333333333334	1.28	1.0	1.2266666666666666	1.594659795009549	2.836741683056605	784315	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
nmf	1.0	1.32	1.42	1.5733333333333333	1.5	1.36	1.4346666666666668	0.028268819427706458	2.836885361763123	784315	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
tybalt	2.7680000000000002	1.496	1.38	1.1866666666666668	1.36	1.08	1.3005333333333335	0.9409242103754616	2.839092242897729	458510	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
adage	2.472	1.0	1.02	2.6133333333333333	1.06	1.04	1.346666666666667	-0.4679755371149066	3.332133731808538	458510	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
pca	1.3119999999999998	1.016	1.07	1.0	1.0	1.0	1.0172	2.062780660732983	2.8367404704994703	458510	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
ica	1.264	1.416	1.2	1.2133333333333334	1.28	1.0	1.2218666666666669	1.6252118011658883	2.836741683056609	458510	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
nmf	1.0	1.32	1.42	1.5733333333333333	1.5	1.36	1.4346666666666668	0.027702358352599564	2.8368853574172355	458510	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
tybalt	2.904	1.328	1.31	1.08	1.14	1.0	1.1716	1.0181558496471566	2.840324462362625	181885	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
adage	1.736	1.008	1.01	1.0	1.18	1.04	1.0476	1.703157531247019	3.077284642180489	181885	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
pca	1.288	1.016	1.02	1.0	1.0	1.0	1.0072	2.054016178322275	2.8367402011955263	181885	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
ica	1.264	1.416	1.2	1.2133333333333334	1.28	1.0	1.2218666666666669	1.6544743116422889	2.836741683056601	181885	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
nmf	1.0	1.32	1.42	1.5733333333333333	1.5	1.36	1.4346666666666668	0.028577494596474236	2.8368853798973768	181885	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
tybalt	2.992	1.944	1.33	1.88	1.18	1.0	1.4668	1.1344350771194904	2.839342957148395	556857	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
adage	2.984	1.272	1.02	2.96	1.16	1.12	1.5064	-1.0270511554702015	3.592904784297365	556857	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
pca	1.3119999999999998	1.032	1.04	1.0266666666666666	1.0	1.0	1.0197333333333334	2.0200188210518135	2.8367546620163484	556857	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
ica	1.264	1.44	1.2	1.2133333333333334	1.28	1.0	1.2266666666666666	-1.6049646977493597	2.8367416830566063	556857	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
nmf	1.0	1.32	1.42	1.5733333333333333	1.5	1.36	1.4346666666666668	0.028494305954460532	2.8368853858404197	556857	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
tybalt	2.952	1.344	1.47	1.3066666666666666	1.0	1.0	1.2241333333333333	1.2204025345797158	2.8401298974358244	297485	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
adage	2.8560000000000003	1.192	1.04	2.76	1.14	1.0	1.4264	0.629838543919955	3.5105555331509564	297485	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
pca	1.208	1.008	1.04	1.0133333333333334	1.0	1.0	1.0122666666666666	1.9229747351017552	2.836763890749503	297485	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
ica	1.264	1.44	1.2	1.2133333333333334	1.28	1.0	1.2266666666666666	-1.6018587700810334	2.836741683056605	297485	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
nmf	1.0	1.32	1.42	1.5733333333333333	1.5	1.36	1.4346666666666668	0.027934308161878214	2.836885352178121	297485	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
tybalt	2.944	1.456	1.49	1.4266666666666667	1.0	1.0	1.2745333333333333	1.246171616687466	2.840620373950833	627753	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
adage	2.88	1.272	1.02	2.7466666666666666	1.06	1.08	1.4357333333333333	0.2502871518072759	3.44737409916658	627753	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
pca	1.32	1.016	1.03	1.0133333333333334	1.0	1.0	1.0118666666666667	2.023630345880028	2.8367449806846143	627753	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
ica	1.264	1.432	1.2	1.2133333333333334	1.28	1.0	1.2250666666666663	1.6260457303247329	2.8367416830566063	627753	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
nmf	1.0	1.32	1.42	1.5733333333333333	1.5	1.36	1.4346666666666668	0.028389347579198494	2.836885368008906	627753	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
tybalt	3.12	1.4080000000000001	1.4	1.4666666666666666	1.06	1.0	1.2669333333333337	1.3491823370088778	2.8405936772669294	195077	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
adage	2.8160000000000003	1.272	1.04	2.76	1.2	1.04	1.4624	0.052505698245481715	3.170832003130536	195077	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
pca	1.272	1.016	1.05	1.0133333333333334	1.0	1.0	1.0158666666666667	2.05687239811735	2.8367420744144063	195077	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
ica	1.264	1.4080000000000001	1.2	1.2133333333333334	1.3	1.0	1.2242666666666666	-1.836458330658432	2.8367416830566063	195077	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
nmf	1.0	1.32	1.42	1.5733333333333333	1.5	1.36	1.4346666666666668	0.028605870826113662	2.8368853636550817	195077	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
tybalt	2.904	1.432	1.38	1.106666666666667	1.2	1.0	1.2237333333333331	0.7688417635662963	2.8391343964046363	885200	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
adage	3.176	3.2319999999999998	3.35	2.9466666666666668	3.06	3.2	3.1577333333333337	1.3102295160435302	3.703196277097566	885200	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
pca	1.264	1.016	1.07	1.0	1.0	1.0	1.0172	2.064580898146892	2.8367390940242734	885200	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
ica	1.264	1.416	1.2	1.2133333333333334	1.28	1.0	1.2218666666666669	1.7808933376829392	2.836741683056604	885200	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
nmf	1.0	1.32	1.42	1.5733333333333333	1.5	1.36	1.4346666666666668	0.02863138945548797	2.8368853863795382	885200	0.5	8000	500	data/simulation/sim_data_samplesize_8000_noise_0.5_genes_500.tsv
tybalt	3.228	1.7719999999999998	1.42	1.5666666666666669	1.33	1.26	1.4697333333333331	2.1005630629057066	4.15097957093496	397488	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
adage	3.3760000000000003	3.34	3.18	3.18	3.1	3.12	3.184	0.024096814768421702	4.486015784301884	397488	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
pca	2.088	1.3359999999999999	1.555	1.06	1.19	1.64	1.3562	0.9159254732291112	4.148519030049047	397488	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
ica	2.108	2.472	2.275	1.14	1.6	1.28	1.7533999999999998	-1.3454801747261305	4.148514206277024	397488	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
nmf	1.0	1.016	1.025	1.0	1.41	1.16	1.1222	-0.5195588694619029	4.148551547988344	397488	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
tybalt	3.16	1.8319999999999999	1.2	1.346666666666667	1.12	1.0	1.2997333333333334	1.380783144248425	4.151560869510875	77772	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
adage	2.636	1.008	1.06	2.6466666666666665	1.06	1.06	1.3669333333333331	-0.20030062823885064	5.326180578567606	77772	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
pca	2.036	1.3159999999999998	1.6	1.0666666666666669	1.13	1.84	1.3905333333333334	0.9692611803979724	4.148523464384613	77772	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
ica	2.108	2.472	2.275	1.14	1.6	1.28	1.7533999999999998	-0.7210539815196435	4.148514206277024	77772	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
nmf	1.0	1.012	1.065	1.0133333333333334	1.43	1.0	1.1040666666666668	-0.2536461620135034	4.14856802260286	77772	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
tybalt	3.252	2.484	1.525	2.44	1.53	1.58	1.9118	1.3407659833395222	4.1510365914422485	35166	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
adage	2.952	1.4040000000000001	1.215	2.8866666666666667	1.26	1.32	1.617133333333333	-0.5840614956680316	5.020725417787423	35166	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
pca	2.0	1.28	1.56	1.0466666666666666	1.15	1.64	1.3353333333333333	1.050964478903956	4.148524142179338	35166	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
ica	2.108	2.472	2.275	1.14	1.6	1.28	1.7533999999999998	1.3454801747261111	4.148514206277024	35166	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
nmf	1.004	1.024	1.025	1.0	1.48	1.0	1.1058	-0.16121885097732835	4.1485638277238985	35166	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
tybalt	3.2239999999999998	2.072	1.415	1.7733333333333334	1.63	1.38	1.6540666666666666	0.8907235461716507	4.1515951749696285	770439	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
adage	3.38	3.292	3.28	3.2133333333333334	3.39	3.12	3.2590666666666666	-0.3626301310316781	4.622626308949244	770439	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
pca	2.0	1.268	1.535	1.08	1.07	1.72	1.3346	0.8014600125560448	4.148525221565489	770439	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
ica	2.048	2.504	2.73	1.12	1.44	1.3	1.8188	0.9871508568094736	4.148514206277024	770439	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
nmf	1.0	1.016	1.02	1.0	1.46	1.16	1.1312000000000002	-0.6250763495244054	4.148551226637142	770439	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
tybalt	2.96	1.8719999999999999	1.285	1.3	1.7	1.16	1.4634	1.873272624470348	4.152034245109421	318564	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
adage	3.292	3.388	3.37	3.2133333333333334	3.28	3.16	3.282266666666666	2.0218571702580928	4.481148688060996	318564	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
pca	2.088	1.3519999999999999	1.535	1.04	1.18	1.5	1.3214	1.0781077581017393	4.14852391468464	318564	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
ica	2.048	2.504	2.73	1.12	1.44	1.3	1.8188	0.7467547404860992	4.148514206277022	318564	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
nmf	1.0	1.012	1.03	1.0	1.4	1.14	1.1164	-0.5579679712857527	4.148552233505392	318564	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
tybalt	3.324	2.72	1.41	2.466666666666667	1.28	1.6	1.895333333333333	0.61406730525285	4.15161741930048	358891	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
adage	3.472	3.38	3.225	3.306666666666666	3.23	3.3	3.288333333333333	0.02440315407792651	4.588873120082957	358891	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
pca	2.068	1.296	1.56	1.0333333333333334	1.17	1.74	1.3598666666666666	1.1720808568322452	4.148516278407451	358891	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
ica	2.108	2.472	2.275	1.14	1.6	1.28	1.7533999999999998	-0.8961245300045889	4.148514206277024	358891	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
nmf	1.0	1.008	1.06	1.0066666666666666	1.42	1.02	1.102933333333333	-0.7322215176062777	4.148567335738128	358891	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
tybalt	3.1519999999999997	2.112	1.545	1.846666666666667	2.56	1.44	1.9007333333333327	1.9581034849329235	4.153429164621537	767057	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
adage	2.952	1.4240000000000002	1.235	2.9266666666666667	1.41	1.3	1.6591333333333336	-1.158486472035591	4.541703677142127	767057	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
pca	1.9040000000000001	1.268	1.64	1.0533333333333332	1.14	1.78	1.3762666666666663	0.5138142322860211	4.148525262949063	767057	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
ica	2.048	2.504	2.73	1.12	1.44	1.3	1.8188	1.1417900093948263	4.148514206277022	767057	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
nmf	1.0	1.016	1.035	1.0	1.45	1.16	1.1322	-0.7284806391368754	4.148558895339986	767057	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
tybalt	3.18	1.864	1.11	1.94	1.41	1.52	1.5688	1.157314599070023	4.151807886637683	804362	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
adage	3.448	3.42	3.295	3.44	3.32	3.18	3.3310000000000004	-0.39312610072174775	4.8124359397264405	804362	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
pca	1.9240000000000002	1.348	1.525	1.0733333333333333	1.12	1.64	1.3412666666666666	0.8995372317639594	4.148516068765119	804362	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
ica	2.048	2.504	2.73	1.12	1.44	1.3	1.8188	-0.7275041631951497	4.148514206277024	804362	3.0	8000	1000	data/simulation/sim_data_samplesize_8000_noise_3_genes_1000.tsv
